00001261 | 9 30 37 39 41 1 8 | 2-4-1950
00001752 | 3 19 20 39 45 3 8 | 10-10-1953
00001998 | 1 30 31 37 45 4 9 | 6-8-1980
00000428 | 2 17 41 43 50 2 11 | 25-4-2021
00001785 | 1 24 30 35 48 1 11 | 25-11-2015
00000404 | 5 14 25 40 47 2 4 | 19-7-2001
00001795 | 10 11 30 48 49 3 6 | 12-2-1972
00001716 | 4 8 14 34 44 1 5 | 12-11-1960
00000716 | 6 13 22 35 42 6 9 | 9-4-2002
00001782 | 2 14 34 44 46 3 11 | 13-7-2010
00000118 | 15 16 18 31 39 1 10 | 1-10-1973
00001101 | 1 5 6 28 45 2 4 | 20-10-1993
00000333 | 13 19 23 45 46 9 11 | 26-6-1954
00000020 | 1 8 17 19 20 5 6 | 0-9-2001
00000971 | 2 9 15 42 48 4 6 | 23-12-2004
00001416 | 2 25 30 43 47 7 10 | 4-4-2005
00001700 | 8 9 13 27 28 2 5 | 27-9-1984
00000948 | 9 19 27 31 41 2 3 | 0-12-1960
00001457 | 3 21 38 39 45 3 6 | 26-3-1975
00001080 | 7 24 35 37 45 8 10 | 16-11-1972
00001169 | 2 25 31 34 35 3 4 | 3-12-1981
00001015 | 4 21 39 40 45 7 10 | 0-8-1954
00000477 | 18 21 27 31 37 1 3 | 24-8-2021
00001697 | 5 15 22 26 30 3 6 | 6-4-2006
00000135 | 6 17 25 26 44 8 9 | 2-9-1960
00000659 | 15 16 25 30 32 2 9 | 14-10-1998
00001864 | 2 6 8 17 37 2 10 | 1-11-1991
00000334 | 15 23 27 33 35 1 9 | 4-10-2020
00000481 | 1 22 39 42 45 4 6 | 11-3-2020
00000674 | 6 36 45 46 50 9 10 | 0-2-1973
00001048 | 18 25 27 39 45 2 3 | 1-10-1966
00001841 | 28 42 45 46 50 9 10 | 9-1-2016
00000124 | 2 7 29 34 38 5 9 | 1-10-2008
00001287 | 14 31 37 42 45 4 6 | 7-11-1994
00001980 | 4 6 13 15 43 1 7 | 2-2-2018
00000264 | 6 26 29 44 46 4 9 | 10-3-2008
00000665 | 17 22 29 40 41 8 11 | 22-10-1995
00000001 | 23 29 34 35 40 1 7 | 21-12-1972
00000023 | 1 2 25 26 36 3 7 | 22-1-1989
00001699 | 1 3 18 19 27 3 4 | 26-8-1957
00001274 | 6 11 21 37 38 5 11 | 14-12-1956
00000324 | 10 16 22 24 34 6 10 | 10-2-1951
00000640 | 22 23 28 42 47 5 10 | 19-3-1952
00001176 | 7 20 30 32 48 2 5 | 7-2-2002
00001572 | 3 5 17 21 25 4 11 | 23-7-1974
00000584 | 17 22 35 41 44 1 7 | 4-1-1963
00001877 | 12 20 24 25 26 8 9 | 15-6-2009
00000448 | 7 13 17 30 35 3 8 | 0-7-1992
00000605 | 14 27 34 37 50 5 6 | 10-7-2004
00000756 | 7 8 34 41 47 1 8 | 13-6-2008
00000202 | 1 14 15 44 47 8 9 | 0-10-1973
00001618 | 3 5 6 28 31 5 6 | 2-12-1969
00001355 | 5 8 14 30 41 3 11 | 25-11-1952
00000072 | 3 11 12 22 30 3 7 | 13-1-1987
00001380 | 5 9 21 39 46 1 5 | 14-7-1984
00000403 | 9 27 34 42 50 2 11 | 9-10-1951
00001354 | 28 33 36 46 50 6 8 | 4-6-1982
00001842 | 6 12 24 29 42 4 6 | 12-10-1952
00001154 | 8 10 26 47 49 8 11 | 9-7-1959
00000287 | 7 8 16 26 30 9 11 | 23-10-1956
00001924 | 8 26 29 36 42 9 11 | 17-5-2005
00001497 | 8 15 32 38 48 6 11 | 23-12-1986
00001896 | 7 17 25 26 32 8 9 | 7-1-1983
00001726 | 7 9 33 35 39 4 6 | 25-10-2003
00000107 | 7 10 24 40 42 5 6 | 8-10-1984
00000843 | 5 13 14 25 31 9 11 | 2-4-2017
00000217 | 9 23 41 47 48 3 10 | 12-8-1996
00000114 | 5 8 11 27 33 4 6 | 23-1-1970
00001174 | 27 32 44 46 48 5 6 | 21-7-1975
00000196 | 7 19 31 36 47 2 5 | 0-4-1983
00001385 | 8 9 33 34 46 2 10 | 27-8-2010
00001472 | 1 20 25 26 34 8 10 | 9-4-1955
00001946 | 9 24 35 40 45 2 4 | 5-12-1977
00001306 | 10 13 17 26 40 3 7 | 20-12-2010
00001271 | 7 10 19 23 30 3 5 | 26-3-1995
00001939 | 6 39 41 44 50 5 7 | 18-6-2021
00001296 | 2 8 34 39 47 7 10 | 20-7-1990
00000237 | 2 3 6 10 33 7 8 | 12-6-1950
00000412 | 21 26 35 39 48 1 2 | 25-4-1986
00001137 | 23 31 36 41 43 7 8 | 18-7-1952
00001288 | 18 21 24 30 33 3 8 | 10-3-2003
00001401 | 4 19 20 24 25 1 11 | 17-5-2001
00000374 | 7 34 35 48 50 3 10 | 25-6-1970
00000690 | 12 16 25 29 30 1 7 | 15-11-1963
00001977 | 8 25 28 29 43 1 8 | 23-10-1993
00001534 | 2 4 9 18 38 1 2 | 3-1-1951
00000033 | 1 22 40 41 49 5 7 | 11-9-1958
00000258 | 10 22 25 33 34 6 9 | 22-8-2003
00000646 | 7 14 19 47 50 5 7 | 14-10-2021
00000527 | 2 6 24 27 34 5 10 | 24-10-1980
00000212 | 14 17 18 20 50 5 9 | 7-2-1954
00000640 | 11 16 26 39 45 1 5 | 19-6-1955
00000529 | 2 5 13 29 50 7 10 | 25-10-1972
00001410 | 23 31 33 39 48 2 4 | 2-10-2013
00001659 | 10 16 33 40 46 5 9 | 20-1-1997
00000116 | 11 18 19 23 40 3 6 | 8-10-1966
00000711 | 4 10 13 15 48 3 4 | 8-9-1969
00001273 | 1 15 16 18 31 8 10 | 6-6-1974
00001846 | 3 13 38 48 50 7 9 | 22-7-1975
00000984 | 4 10 16 29 47 6 7 | 0-7-2013
00000200 | 24 25 40 46 47 2 4 | 1-6-2020
00001175 | 10 17 20 29 43 2 4 | 6-3-1950
00000951 | 3 20 25 28 37 4 8 | 11-7-2018
00000347 | 14 20 34 41 44 1 8 | 9-7-2000
00001418 | 1 7 41 43 46 3 4 | 4-8-1964
00000280 | 4 9 34 37 45 1 3 | 5-7-2019
00001465 | 3 13 30 38 39 4 8 | 3-1-2010
00000660 | 3 14 17 31 38 6 11 | 2-5-1977
00001057 | 17 27 28 41 45 8 11 | 25-1-1980
00001934 | 10 12 21 23 48 2 4 | 18-2-1992
00000631 | 2 4 20 21 31 5 8 | 0-7-1991
00001354 | 13 18 24 38 47 2 11 | 21-8-1965
00000592 | 17 19 20 21 34 6 9 | 17-3-1988
00000963 | 2 15 34 36 47 1 7 | 16-4-2003
00000868 | 9 11 16 23 25 1 6 | 7-9-1972
00001097 | 1 10 13 18 37 4 9 | 16-1-1962
00001731 | 5 9 10 18 41 2 5 | 22-9-1965
00000694 | 10 35 41 46 47 4 10 | 22-1-1951
00000632 | 12 16 17 23 38 7 11 | 27-7-1985
00000039 | 2 4 25 31 39 5 11 | 15-5-1970
00000256 | 16 21 34 47 48 5 10 | 16-4-1955
00001585 | 18 28 35 41 42 2 3 | 20-1-1961
00000008 | 3 5 24 31 39 6 11 | 9-6-2012
00001192 | 6 11 17 39 43 6 8 | 6-9-1955
00000168 | 4 7 11 18 21 9 10 | 14-10-2002
00001432 | 7 11 18 34 45 9 11 | 0-3-1951
00001381 | 2 23 27 32 34 4 11 | 22-8-1970
00000405 | 11 12 27 41 45 7 8 | 18-10-1960
00001836 | 2 16 24 28 34 6 10 | 12-6-1974
00000789 | 8 9 10 30 36 1 7 | 3-3-1986
00001409 | 24 29 30 34 46 1 2 | 9-3-1960
00001831 | 11 29 31 40 44 6 7 | 13-12-1952
00000428 | 3 17 23 45 46 5 8 | 7-11-1962
00000493 | 4 13 30 31 45 2 9 | 15-2-2011
00000308 | 5 20 28 30 35 1 5 | 11-1-1964
00001894 | 28 31 34 37 48 5 11 | 11-7-1964
00001747 | 7 22 23 26 37 5 6 | 0-4-2003
00000957 | 12 25 27 29 36 5 9 | 15-7-1960
00001454 | 2 28 30 35 39 9 11 | 14-1-2010
00000998 | 2 20 23 31 32 9 11 | 14-1-1959
00000217 | 12 18 28 38 47 4 8 | 13-7-1963
00000540 | 14 15 17 26 41 2 3 | 25-1-1980
00001982 | 3 9 14 23 46 4 10 | 18-9-1997
00001664 | 1 17 20 21 28 8 9 | 27-12-1975
00000489 | 1 24 33 36 40 9 10 | 4-6-1975
00001363 | 1 7 8 25 42 4 5 | 15-3-1958
00000536 | 19 22 27 36 43 4 7 | 23-6-2009
00001928 | 8 22 27 45 49 5 9 | 9-8-1967
00000381 | 23 28 29 40 43 1 7 | 25-8-1976
00000879 | 4 25 28 36 50 1 2 | 20-2-1995
00000570 | 1 15 20 21 27 5 6 | 26-10-1999
00001894 | 13 20 22 34 36 6 9 | 13-12-1971
00000005 | 9 10 19 20 33 6 11 | 19-8-1950
00001076 | 7 9 24 40 50 2 10 | 23-4-1976
00001853 | 9 25 29 40 42 7 11 | 22-3-1994
00000508 | 4 17 45 47 49 2 6 | 24-7-1981
00001794 | 19 30 39 43 50 2 10 | 27-7-1958
00001870 | 7 9 11 22 47 1 3 | 12-3-2014
00001611 | 3 11 33 42 48 9 11 | 16-9-2018
00001653 | 5 24 33 38 46 1 6 | 10-7-1977
00001390 | 3 4 9 39 46 9 10 | 21-4-2012
00000765 | 4 10 15 23 40 7 8 | 26-4-2014
00001784 | 1 4 13 30 36 5 7 | 3-8-2008
00000196 | 7 29 31 45 50 2 4 | 24-10-1958
00000646 | 5 14 16 38 47 3 6 | 20-3-1998
00001382 | 3 11 23 42 46 2 10 | 17-3-2006
00001753 | 1 34 39 41 50 4 5 | 10-3-1966
00001878 | 1 16 24 33 40 4 10 | 24-12-1960
00000300 | 1 6 12 20 23 1 9 | 4-3-2019
00001161 | 2 5 20 31 36 4 7 | 14-8-2019
00000311 | 3 5 26 40 44 6 8 | 1-2-1974
00001628 | 15 20 22 38 47 2 7 | 24-1-2002
00001468 | 5 8 27 30 39 4 9 | 9-10-1978
00000982 | 5 28 30 31 33 4 9 | 15-6-1961
00000049 | 6 9 13 23 28 4 10 | 25-9-1979
00000011 | 3 21 28 37 41 1 10 | 12-12-2003
00000646 | 2 16 31 33 36 2 9 | 8-7-2012
00000395 | 19 24 30 31 44 2 11 | 12-9-1979
00001673 | 7 8 14 15 32 10 11 | 18-6-2010
00000241 | 6 11 15 27 33 1 6 | 0-1-1986
00000710 | 4 16 33 42 48 6 10 | 11-3-1953
00000277 | 5 12 13 24 32 4 11 | 21-10-1974
00000569 | 4 10 24 29 38 4 9 | 21-7-1962
00000426 | 4 8 11 12 14 1 11 | 0-8-1957
00000721 | 3 9 12 30 37 6 8 | 12-7-1984
00000165 | 13 26 42 43 46 7 10 | 3-12-2019
00001012 | 7 17 26 34 45 3 4 | 6-3-1983
00000442 | 9 12 30 42 47 9 10 | 6-11-1961
00000384 | 19 23 45 46 48 4 5 | 3-7-1998
00000426 | 3 4 6 14 25 7 9 | 6-5-2010
00001919 | 22 33 36 38 47 1 7 | 26-8-1992
00001187 | 9 20 25 34 47 4 5 | 24-5-1998
00001019 | 1 5 20 39 46 2 9 | 6-2-1960
00001779 | 5 11 32 37 42 2 3 | 11-4-2005
00000186 | 12 13 22 34 42 2 3 | 21-1-2008
00000583 | 6 14 26 40 42 3 9 | 22-7-2004
00000465 | 4 27 42 44 47 5 10 | 27-1-2002
00000166 | 14 20 37 41 43 1 7 | 24-11-1955
00001771 | 7 14 19 42 50 3 6 | 12-11-1956
00001905 | 5 6 26 30 44 6 11 | 12-3-1999
00001918 | 10 14 29 44 48 5 8 | 15-10-1998
00001748 | 7 15 17 25 44 4 9 | 4-8-1980
00001457 | 16 21 23 45 50 1 9 | 5-9-2013
00000209 | 8 22 23 31 43 9 11 | 20-4-1997
00000962 | 11 21 30 44 47 5 9 | 23-9-2002
00000888 | 13 15 25 27 44 4 11 | 0-5-2017
00001129 | 3 4 19 42 49 2 9 | 9-11-2007
00000390 | 3 21 25 30 34 5 7 | 4-5-1970
00000724 | 20 27 37 43 44 2 3 | 15-7-2000
00001604 | 4 21 22 25 44 5 11 | 1-9-1959
00001801 | 1 13 26 31 36 1 2 | 15-11-1999
00001092 | 7 19 27 36 43 6 9 | 2-3-2016
00000261 | 30 31 32 36 40 2 7 | 17-2-1989
00000511 | 15 30 37 38 50 2 11 | 13-1-2015
00000999 | 12 15 29 35 41 1 3 | 10-3-1989
00001017 | 15 18 26 41 45 6 9 | 22-2-1983
00000568 | 34 40 43 49 50 3 4 | 10-6-1975
00001471 | 12 13 39 40 48 5 6 | 20-8-1955
00000797 | 11 20 21 41 49 7 10 | 10-4-1995
00001417 | 14 21 34 36 46 9 11 | 15-1-2003
00000267 | 6 14 21 46 47 8 11 | 16-2-1990
00000453 | 5 35 37 38 39 8 10 | 18-12-2015
00001101 | 2 19 30 38 40 6 9 | 8-10-2000
00000897 | 3 5 34 35 47 3 7 | 24-6-1990
00001447 | 8 12 19 25 42 1 11 | 5-5-1997
00000421 | 2 5 8 9 39 6 11 | 11-8-1976
00000351 | 4 17 19 25 48 6 8 | 15-8-1975
00001275 | 1 18 19 27 47 4 7 | 13-6-1968
00001030 | 7 15 24 26 42 3 5 | 15-1-2009
00001633 | 7 13 36 42 48 8 9 | 2-8-1956
00000657 | 14 18 27 40 43 6 7 | 21-5-2018
00000395 | 2 12 17 24 33 1 2 | 11-6-1992
00001943 | 1 3 8 27 37 9 11 | 12-12-1965
00001213 | 8 22 24 38 42 1 8 | 14-9-1980
00001463 | 9 21 43 44 46 5 6 | 26-2-2010
00000064 | 26 41 43 45 50 2 3 | 27-4-1975
00000970 | 1 21 29 31 48 1 11 | 12-2-1954
00000419 | 10 13 28 34 42 3 5 | 14-1-1962
00000828 | 14 18 19 20 41 7 9 | 23-9-2010
00001109 | 4 14 33 48 50 1 9 | 3-5-2019
00001753 | 5 13 14 21 31 1 8 | 20-11-2015
00000812 | 4 5 12 35 41 6 8 | 4-8-2003
00001185 | 12 18 29 31 50 3 5 | 8-3-1975
00001305 | 20 40 41 47 50 1 6 | 10-4-2007
00001626 | 2 5 8 19 44 1 3 | 14-11-1998
00000996 | 1 7 20 37 38 3 9 | 16-2-1973
00001532 | 19 26 32 45 47 5 8 | 12-2-1992
00001988 | 7 28 32 46 49 1 3 | 27-7-1981
00001282 | 20 25 29 32 38 2 10 | 15-1-1984
00001227 | 8 11 15 27 36 3 11 | 8-4-1952
00000642 | 3 8 17 20 30 1 3 | 0-8-2000
00000360 | 11 20 37 38 46 1 10 | 27-2-1982
00001980 | 2 10 11 18 21 4 11 | 0-3-1987
00000711 | 27 28 34 43 49 4 7 | 9-5-1962
00001183 | 4 11 23 42 47 4 9 | 24-3-2021
00000622 | 16 24 32 43 50 4 6 | 21-6-1956
00000094 | 7 10 29 37 44 2 7 | 23-9-1987
00000957 | 3 11 27 32 43 2 9 | 20-10-1997
00000567 | 8 11 15 16 25 1 11 | 3-9-2009
00001529 | 1 5 25 28 42 2 7 | 15-11-1998
00001940 | 5 11 15 43 49 2 10 | 18-11-1965
00001182 | 1 11 13 28 29 2 3 | 25-2-1977
00000473 | 3 9 25 34 36 2 6 | 9-9-1998
00000588 | 7 26 30 31 37 6 7 | 26-11-2010
00001476 | 2 6 10 22 38 6 8 | 13-8-1950
00000851 | 7 19 36 37 48 3 10 | 17-1-1998
00000633 | 5 19 25 37 42 3 5 | 2-9-1988
00001374 | 8 15 27 37 40 1 10 | 16-10-1955
00000467 | 6 10 19 27 34 2 4 | 13-4-1989
00001382 | 12 13 17 25 41 5 10 | 5-5-1975
00000706 | 4 11 12 17 20 3 7 | 10-7-2007
00001155 | 10 11 28 32 44 5 7 | 22-11-2012
00001897 | 3 4 34 40 44 2 6 | 7-8-1970
00000383 | 8 10 11 13 24 1 10 | 10-9-1982
00001085 | 13 29 30 46 49 8 11 | 6-4-1988
00000741 | 5 10 34 47 49 5 10 | 9-5-1998
00000496 | 6 22 23 32 42 5 9 | 19-1-1971
00000704 | 27 35 39 45 47 5 9 | 18-1-1991
00000670 | 19 22 28 37 41 3 4 | 5-3-2001
00001588 | 5 9 10 45 46 2 6 | 27-7-1975
00001810 | 12 33 36 40 46 2 10 | 15-12-1962
00000946 | 4 27 34 38 40 3 11 | 20-6-1954
00000135 | 2 10 14 29 33 3 8 | 21-7-1990
00000000 | 17 28 29 47 50 3 11 | 1-8-2008
00000561 | 1 2 13 42 46 1 2 | 16-9-1991
00000226 | 12 27 41 44 48 1 5 | 22-10-1973
00001278 | 2 7 28 34 39 2 3 | 21-1-1971
00000217 | 34 35 37 38 40 4 7 | 8-8-1950
00000441 | 32 37 40 42 49 1 7 | 16-10-2011
00001505 | 5 14 30 31 45 4 8 | 9-7-2017
00000557 | 5 15 26 27 38 2 9 | 13-4-2018
00000945 | 10 19 28 36 48 6 10 | 5-12-1950
00001070 | 24 28 35 36 41 1 6 | 6-9-1993
00000012 | 4 7 21 26 47 4 8 | 26-8-2012
00000831 | 6 17 23 26 32 7 11 | 8-4-2009
00000829 | 13 27 30 35 50 4 8 | 16-1-2001
00000271 | 10 16 26 29 43 2 4 | 10-3-2001
00001772 | 2 7 14 33 36 3 8 | 12-2-2009
00000113 | 12 18 27 39 46 8 9 | 4-3-1954
00000104 | 11 17 23 26 48 4 8 | 13-6-2000
00000959 | 16 21 35 38 39 6 8 | 8-8-1996
00001345 | 10 30 40 44 50 6 7 | 16-11-2020
00000982 | 28 36 41 43 45 4 8 | 23-8-2020
00000321 | 3 26 36 44 47 4 11 | 2-6-1973
00001848 | 4 13 20 31 32 1 4 | 18-12-2008
00001359 | 9 14 27 39 45 8 11 | 13-7-1995
00001466 | 8 15 20 23 31 1 10 | 3-8-1978
00001461 | 10 18 19 23 37 6 8 | 7-6-2016
00001740 | 2 7 17 42 50 6 8 | 5-1-2007
00001513 | 25 26 28 40 49 1 8 | 24-10-1995
00001052 | 24 31 32 36 42 6 7 | 6-6-2002
00001501 | 9 25 33 39 47 1 3 | 4-7-2009
00001730 | 25 36 41 44 48 9 11 | 25-1-1988
00000460 | 9 23 25 34 39 7 11 | 15-7-1967
00000300 | 5 6 9 15 42 5 9 | 12-5-2015
00000297 | 3 13 14 22 31 1 2 | 17-3-1986
00001344 | 15 22 27 47 48 5 7 | 9-12-2021
00001886 | 6 10 12 24 39 4 10 | 2-2-1979
00001029 | 5 9 21 27 44 6 9 | 5-9-1959
00001178 | 11 17 19 28 37 7 11 | 8-6-2001
00001837 | 10 24 28 32 43 6 11 | 25-10-1980
00000994 | 20 34 35 38 41 2 11 | 4-6-1972
00001039 | 5 6 8 24 49 2 4 | 11-4-2003
00000824 | 9 10 28 30 41 7 10 | 18-5-2013
00001597 | 12 15 17 22 50 4 10 | 23-3-1989
00001503 | 20 24 31 35 46 5 11 | 2-3-2017
00000662 | 5 6 27 44 50 5 8 | 4-11-2014
00000879 | 4 10 14 30 34 6 7 | 18-1-1967
00001203 | 4 15 17 33 34 6 11 | 13-11-1992
00001769 | 15 23 38 41 42 8 10 | 13-1-2006
00001533 | 5 10 14 24 30 9 11 | 18-1-2004
00000535 | 18 21 22 27 41 1 9 | 26-6-1998
00000670 | 17 22 26 27 29 1 6 | 8-11-1952
00000182 | 3 4 22 40 50 2 9 | 12-8-1963
00001338 | 13 27 30 43 50 3 7 | 18-1-1985
00001122 | 2 13 38 41 42 5 8 | 3-7-2013
00001199 | 8 26 34 38 48 3 4 | 8-2-2009
00001985 | 3 7 35 39 45 6 8 | 13-4-2004
00001776 | 8 22 40 42 46 1 2 | 27-8-1986
00000193 | 8 15 31 37 41 8 9 | 9-5-1973
00001772 | 4 17 18 24 30 1 5 | 26-4-1955
00000816 | 17 21 42 44 50 1 11 | 12-3-1957
00001820 | 22 25 35 44 46 8 9 | 27-2-2011
00001465 | 13 17 26 27 49 5 7 | 20-8-1981
00001488 | 17 25 33 45 50 5 7 | 26-11-1984
00000653 | 5 13 18 33 44 1 6 | 15-12-1995
00000734 | 14 38 39 40 41 3 7 | 22-2-2007
00001235 | 3 13 18 23 37 1 6 | 18-4-1980
00001006 | 4 5 23 31 49 1 7 | 21-2-2011
00001900 | 29 30 34 38 42 1 4 | 8-4-1982
00001583 | 6 19 41 45 46 2 3 | 7-9-1978
00000103 | 4 28 40 41 44 3 5 | 11-7-1972
00000140 | 3 33 39 42 44 7 10 | 8-2-2009
00000544 | 12 18 21 25 32 8 11 | 19-8-2020
00001346 | 10 12 13 15 29 1 5 | 16-1-1967
00000247 | 1 3 10 33 37 7 8 | 21-3-1955
00001521 | 4 15 27 36 38 1 3 | 6-9-1963
00000603 | 4 10 23 40 41 3 9 | 22-12-1952
00000361 | 8 12 14 23 48 3 7 | 11-10-1981
00001072 | 8 12 20 22 48 3 9 | 17-5-1980
00001793 | 16 19 23 29 49 2 10 | 25-3-2009
00000438 | 10 18 31 34 44 6 10 | 11-10-1993
00000766 | 10 25 33 47 48 1 7 | 5-9-1973
00000785 | 3 23 30 33 41 4 5 | 1-11-1974
00000992 | 4 14 32 37 44 3 6 | 20-11-1984
00001964 | 4 20 22 23 25 4 11 | 13-5-1975
00000545 | 7 17 30 32 34 2 4 | 1-10-1999
00001339 | 11 12 20 36 38 5 7 | 24-12-1957
00001506 | 20 26 33 47 50 5 7 | 13-1-2006
00000520 | 16 27 33 36 43 4 7 | 5-2-1995
00000459 | 9 11 15 22 47 1 5 | 6-5-1978
00001239 | 12 30 40 49 50 7 9 | 25-1-2015
00001375 | 4 13 24 37 49 3 6 | 11-8-1997
00001752 | 1 13 30 39 50 4 7 | 20-10-1993
00000672 | 4 12 13 17 30 2 6 | 6-11-2016
00000984 | 15 20 27 36 38 7 11 | 3-7-1988
00001273 | 13 22 36 42 43 1 9 | 14-5-1968
00000129 | 2 9 10 11 27 7 10 | 12-7-1971
00000926 | 7 10 21 32 35 2 8 | 0-2-1953
00001909 | 16 23 29 38 42 8 11 | 6-3-1995
00001976 | 7 10 12 16 30 4 9 | 7-2-1977
00000890 | 8 17 27 32 37 1 9 | 23-2-1988
00000698 | 9 10 13 32 36 3 4 | 7-5-1994
00000593 | 6 17 19 39 40 2 11 | 2-6-1983
00000488 | 1 4 37 40 49 5 10 | 8-2-2001
00000413 | 5 9 11 22 26 1 5 | 26-11-1961
00000265 | 4 6 15 29 35 2 3 | 6-8-1953
00001421 | 2 14 35 48 49 3 11 | 14-10-1953
00001144 | 1 7 19 24 50 2 8 | 20-8-2012
00000903 | 5 13 20 32 50 2 11 | 5-2-2017
00000254 | 15 21 23 35 42 1 6 | 10-9-1978
00000344 | 11 25 33 34 50 5 6 | 2-10-1957
00001720 | 9 18 28 29 36 5 9 | 17-10-1998
00001779 | 23 29 41 44 49 3 10 | 6-2-2009
00001800 | 5 7 32 43 48 3 10 | 20-10-1957
00000551 | 16 18 26 32 40 4 5 | 27-10-2000
00000401 | 3 6 7 35 40 1 3 | 27-1-1976
00000607 | 1 19 20 39 46 4 6 | 12-10-1959
00001380 | 1 4 25 26 34 1 6 | 23-7-1956
00001467 | 22 35 38 47 49 4 8 | 25-3-1980
00000642 | 1 4 5 35 39 4 6 | 6-3-1965
00000973 | 1 18 23 34 42 9 10 | 25-12-1950
00000623 | 2 18 34 44 47 4 10 | 14-1-2003
00000094 | 12 15 31 32 49 1 6 | 12-7-2009
00001583 | 5 9 13 45 46 3 8 | 0-11-1951
00000331 | 13 21 27 38 41 5 10 | 16-4-1986
00000814 | 2 7 20 32 36 3 6 | 7-1-2011
00000310 | 10 18 19 23 30 1 11 | 6-6-2017
00001178 | 21 25 34 41 49 5 6 | 11-11-1980
00000541 | 13 17 24 28 36 7 10 | 2-8-1982
00000544 | 16 22 31 36 48 1 9 | 6-4-1950
00001435 | 10 24 26 28 32 6 10 | 8-4-1967
00000857 | 20 21 23 27 44 6 8 | 16-3-1999
00001940 | 7 9 18 38 50 1 2 | 20-11-2013
00001666 | 2 4 7 13 47 1 11 | 23-6-1954
00001263 | 3 16 37 46 48 3 11 | 23-10-1994
00000903 | 1 8 28 30 44 2 11 | 7-7-1967
00000176 | 4 19 23 44 47 3 8 | 18-3-1995
00000026 | 14 23 31 37 38 2 3 | 4-11-1984
00001027 | 20 22 45 47 49 9 11 | 24-9-1950
00000067 | 2 9 27 35 47 7 11 | 27-7-2015
00001290 | 5 7 22 25 31 2 5 | 5-12-1953
00001943 | 5 38 40 46 50 1 11 | 20-1-1988
00001961 | 1 20 26 37 46 1 8 | 20-3-1963
00001328 | 5 7 22 27 30 7 8 | 22-6-1962
00000954 | 5 9 28 43 45 8 10 | 27-7-1980
00000895 | 5 10 19 33 35 5 6 | 10-10-2004
00001102 | 16 18 28 33 35 5 7 | 26-2-1963
00001782 | 2 5 18 29 42 2 11 | 26-3-1985
00001182 | 1 3 26 29 36 1 2 | 0-5-2019
00001044 | 1 5 10 49 50 6 8 | 18-7-1955
00000335 | 9 15 32 37 39 7 11 | 19-4-1951
00001291 | 4 22 23 35 48 9 11 | 9-11-1975
00000191 | 6 11 21 25 35 2 7 | 16-2-1955
00001180 | 1 2 28 40 41 3 7 | 9-10-1973
00001503 | 4 8 27 43 45 2 11 | 17-5-1965
00001819 | 5 6 11 14 28 6 7 | 3-6-1990
00001245 | 3 9 22 36 46 6 9 | 20-10-1957
00000409 | 23 25 29 36 38 1 11 | 19-1-1960
00001926 | 6 27 35 36 38 6 10 | 4-3-1981
00001160 | 3 12 35 42 49 2 3 | 8-2-2012
00000347 | 8 22 25 34 47 6 9 | 26-7-1999
00001508 | 9 32 36 42 45 1 2 | 12-11-2008
00001848 | 7 13 15 30 48 1 7 | 22-9-1995
00000107 | 3 11 18 24 38 8 9 | 5-11-1992
00000235 | 14 19 20 27 39 4 10 | 22-3-2015
00000858 | 1 7 19 23 34 3 11 | 19-6-1959
00001898 | 8 9 21 32 42 1 11 | 5-6-1972
00001050 | 11 19 32 36 47 7 11 | 25-10-1959
00000815 | 15 24 26 38 47 3 9 | 14-11-2014
00001684 | 16 20 30 48 50 2 4 | 13-9-1990
00001136 | 2 29 32 38 50 9 11 | 13-5-2020
00001213 | 7 19 26 31 49 1 11 | 21-4-1959
00001185 | 7 13 24 28 43 5 9 | 24-11-2020
00000980 | 4 5 19 37 46 8 10 | 17-3-1983
00001698 | 6 35 37 38 44 4 10 | 5-2-1952
00001668 | 17 28 34 35 43 3 7 | 2-10-1995
00001426 | 15 37 40 41 46 1 4 | 12-2-1950
00001798 | 19 20 24 34 41 1 11 | 3-4-2004
00001864 | 10 23 47 48 50 4 9 | 0-7-1978
00001200 | 10 12 38 39 45 8 10 | 5-8-1998
00001204 | 27 39 45 48 50 1 3 | 8-5-2014
00001378 | 9 18 25 41 43 6 7 | 18-1-1978
00000405 | 7 15 26 32 37 8 9 | 22-2-1965
00001949 | 20 28 37 45 48 9 11 | 1-9-2011
00001161 | 2 18 30 34 38 7 8 | 24-2-1993
00001740 | 11 17 33 37 46 4 10 | 19-1-1989
00001622 | 7 14 30 37 47 8 11 | 19-6-1966
00000233 | 6 15 16 33 49 8 11 | 14-6-1972
00001315 | 8 23 28 30 43 1 6 | 10-12-1972
00001887 | 1 8 23 43 50 6 8 | 12-4-1971
00000659 | 10 13 22 33 42 2 8 | 2-3-1983
00000901 | 2 6 39 40 48 9 10 | 12-10-1990
00001141 | 5 18 24 26 39 6 9 | 8-10-2009
00001195 | 4 23 31 37 38 9 10 | 16-1-1966
00000242 | 1 12 23 25 42 5 6 | 0-8-1950
00000704 | 5 6 18 43 46 7 10 | 26-2-1973
00000553 | 14 17 23 39 40 5 7 | 7-9-1995
00001185 | 12 15 41 42 46 1 7 | 16-8-1984
00001490 | 2 16 25 29 45 5 11 | 26-5-1975
00000943 | 1 20 27 49 50 5 7 | 12-1-1981
00000075 | 8 9 13 30 37 1 7 | 22-8-1984
